HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,33CID57104UG9QI1S8Z0JTM6KBPL3Z,A3CEGD9ITLFUUD,Submitted,Sat Dec 08 08:48:42 PST 2018,Sat Dec 08 09:06:53 PST 2018,Thu Dec 13 09:06:53 PST 2018,,,,1091,0% (0/0),0% (0/0),0% (0/0),33558669,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,34S6N1K2ZVKV3YP07TO2NNNG3HJLHK,A3DRYZ95VDUDK,Submitted,Sat Dec 08 09:50:51 PST 2018,Sat Dec 08 10:20:52 PST 2018,Thu Dec 13 10:20:52 PST 2018,,,,1801,0% (0/0),0% (0/0),0% (0/0),43822620,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3A4NIXBJ760HVCQBYQ4FFSVCK28LMH,A1O0BGHFTMPQM0,Submitted,Sat Dec 08 08:59:22 PST 2018,Sat Dec 08 09:52:43 PST 2018,Thu Dec 13 09:52:43 PST 2018,,,,3201,0% (0/0),0% (0/0),0% (0/0),73402986,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3KWTYT08704JN5556RNTYQKQY7GL5P,AYY7JSAD0SGXL,Submitted,Sat Dec 08 08:49:02 PST 2018,Sat Dec 08 08:59:07 PST 2018,Thu Dec 13 08:59:07 PST 2018,,,,605,0% (0/0),0% (0/0),0% (0/0),60875141,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3LS2AMNW5FRGMCR03BROOIJBP88QOO,A283T6QOLDX3PJ,Submitted,Sat Dec 08 08:49:25 PST 2018,Sat Dec 08 09:13:50 PST 2018,Thu Dec 13 09:13:50 PST 2018,,,,1465,0% (0/0),0% (0/0),0% (0/0),17353336,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3P1L2B7AD1Q5VFBNB6JS7WKHF2MLOV,A1J4CELBX2NK0P,Submitted,Sat Dec 08 08:52:58 PST 2018,Sat Dec 08 09:10:17 PST 2018,Thu Dec 13 09:10:17 PST 2018,,,,1039,0% (0/0),0% (0/0),0% (0/0),9128428,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3TY7ZAOG5FL98S1MOL5G2VBKSZ10KH,A1KI48UW59LVON,Submitted,Sat Dec 08 08:48:29 PST 2018,Sat Dec 08 09:35:19 PST 2018,Thu Dec 13 09:35:19 PST 2018,,,,2810,0% (0/0),0% (0/0),0% (0/0),15834992,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3TYCR1GOTCKHUJPUDFU9NURLZ6QZLC,A3DVJZULHRKLD,Submitted,Sat Dec 08 09:01:31 PST 2018,Sat Dec 08 09:20:06 PST 2018,Thu Dec 13 09:20:06 PST 2018,,,,1115,0% (0/0),0% (0/0),0% (0/0),46952754,,
3QTFNPMJC6J4VZVMZQ5NC2ZL0RSNZ1,3U20ZGNLAOOWF46MLT4H9TNIYT27DL,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 08:47:09 PST 2018,9,BatchId:3464608;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 08:47:09 PST 2018,,,3WQ3B2KGE8H8MEIAERWNHXB4AX81BB,A2PDI35Z23DR2Z,Submitted,Sat Dec 08 09:39:43 PST 2018,Sat Dec 08 09:53:05 PST 2018,Thu Dec 13 09:53:05 PST 2018,,,,802,0% (0/0),0% (0/0),0% (0/0),94930951,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,31JLPPHS2UVOFBLY50FSBAQ0FGG3OK,AO7FM98CP90CL,Submitted,Fri Dec 07 20:13:00 PST 2018,Fri Dec 07 20:29:28 PST 2018,Wed Dec 12 20:29:28 PST 2018,,,,988,0% (0/0),0% (0/0),0% (0/0),18821673,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,34S6N1K2ZVKV3YP07TO2NNNG3GMLHL,A1OM5NWYYYJKQW,Submitted,Fri Dec 07 19:28:48 PST 2018,Fri Dec 07 20:18:24 PST 2018,Wed Dec 12 20:18:24 PST 2018,,,,2976,0% (0/0),0% (0/0),0% (0/0),92186379,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,34S9DKFK73Q7DTIAT685MFM8Y75NYU,A383WPMTMRQEA0,Submitted,Fri Dec 07 20:07:04 PST 2018,Fri Dec 07 20:15:50 PST 2018,Wed Dec 12 20:15:50 PST 2018,,,,526,0% (0/0),0% (0/0),0% (0/0),77124232,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,358010RM5EUVLT19Q18UDI9CI44VX4,A3TUCOUVSP9ZGY,Submitted,Fri Dec 07 18:46:27 PST 2018,Fri Dec 07 18:58:36 PST 2018,Wed Dec 12 18:58:36 PST 2018,,,,729,0% (0/0),0% (0/0),0% (0/0),20290233,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,358UUM7WRZ49D7E1Z4ZMIM7LV5CR7C,A19UBZFVUWL1ES,Submitted,Fri Dec 07 18:46:50 PST 2018,Fri Dec 07 18:57:09 PST 2018,Wed Dec 12 18:57:09 PST 2018,,,,619,0% (0/0),0% (0/0),0% (0/0),94015764,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,35BLDD71I6YKQO1ORJWFA3PNQ42VZ1,A39J3Y8YVC6AIZ,Submitted,Fri Dec 07 18:46:28 PST 2018,Fri Dec 07 19:17:13 PST 2018,Wed Dec 12 19:17:13 PST 2018,,,,1845,0% (0/0),0% (0/0),0% (0/0),98114413,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,36WLNQG78ZB76FCMQFR2OHUYZ6EBE6,A3F51C49T9A34D,Submitted,Fri Dec 07 18:49:26 PST 2018,Fri Dec 07 19:12:36 PST 2018,Wed Dec 12 19:12:36 PST 2018,,,,1390,0% (0/0),0% (0/0),0% (0/0),25726403,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,37W3JXSD669X0NROL7ZSIYZZRJ0YWN,A20ASMCESA51U4,Submitted,Fri Dec 07 18:48:14 PST 2018,Fri Dec 07 19:19:57 PST 2018,Wed Dec 12 19:19:57 PST 2018,,,,1903,0% (0/0),0% (0/0),0% (0/0),15806030,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,39N5ACM9HEOSFDMF19THRNYCPDH9PJ,A2F7I73MT6L4CI,Submitted,Fri Dec 07 19:37:06 PST 2018,Fri Dec 07 19:52:27 PST 2018,Wed Dec 12 19:52:27 PST 2018,,,,921,0% (0/0),0% (0/0),0% (0/0),92750545,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3A1PQ49WVHIIDRLWEJ6J38E25AF1HT,AOS2PVHT2HYTL,Submitted,Fri Dec 07 18:48:45 PST 2018,Fri Dec 07 19:07:03 PST 2018,Wed Dec 12 19:07:03 PST 2018,,,,1098,0% (0/0),0% (0/0),0% (0/0),32254648,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3AAJC4I4FGTBZT1UAUIW7FETVHVZJK,A1DK26QAO4OOMQ,Submitted,Fri Dec 07 18:52:28 PST 2018,Fri Dec 07 19:08:11 PST 2018,Wed Dec 12 19:08:11 PST 2018,,,,943,0% (0/0),0% (0/0),0% (0/0),13665074,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3B2X28YI3WG3T0J7KX84CT2LI8TB6O,A1YCGICA8XCNBH,Submitted,Fri Dec 07 19:30:45 PST 2018,Fri Dec 07 19:43:05 PST 2018,Wed Dec 12 19:43:05 PST 2018,,,,740,0% (0/0),0% (0/0),0% (0/0),72537938,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3DY4FPOOA1PBOXFXH222O0NOHNLVRA,A228GVGMLLZ9R6,Submitted,Fri Dec 07 19:18:53 PST 2018,Fri Dec 07 19:52:42 PST 2018,Wed Dec 12 19:52:42 PST 2018,,,,2029,0% (0/0),0% (0/0),0% (0/0),9231209,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3EF8EXOTT1WE4XGM2J94FLUHI2J1JY,A32MY4GWOHA4GK,Submitted,Fri Dec 07 18:49:08 PST 2018,Fri Dec 07 19:13:45 PST 2018,Wed Dec 12 19:13:45 PST 2018,,,,1477,0% (0/0),0% (0/0),0% (0/0),41864310,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3FPRZHYEPY8J5VUV6C1662K8B943VD,A3HSQFNT76K5TF,Submitted,Fri Dec 07 18:49:18 PST 2018,Fri Dec 07 19:01:55 PST 2018,Wed Dec 12 19:01:55 PST 2018,,,,757,0% (0/0),0% (0/0),0% (0/0),52300285,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3IXEICO792K3PMDOKJZPCN87OFTT6W,A2C8P2B66BTA4H,Submitted,Fri Dec 07 19:34:28 PST 2018,Fri Dec 07 19:48:17 PST 2018,Wed Dec 12 19:48:17 PST 2018,,,,829,0% (0/0),0% (0/0),0% (0/0),39802257,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3KAKFY4PGU3EJPAV752NRDUE3783IG,A2MAON23E8OMXN,Submitted,Fri Dec 07 18:46:54 PST 2018,Fri Dec 07 19:00:52 PST 2018,Wed Dec 12 19:00:52 PST 2018,,,,838,0% (0/0),0% (0/0),0% (0/0),78527060,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3LWJHTCVCCNMGZE7488Y1OAXX7UQFF,A1JO1CCU5FXOUW,Submitted,Fri Dec 07 19:03:07 PST 2018,Fri Dec 07 19:17:55 PST 2018,Wed Dec 12 19:17:55 PST 2018,,,,888,0% (0/0),0% (0/0),0% (0/0),21668770,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3M1CVSFP606RK8XZTSM6NNZ60RHAQM,A3FBX3GLLLTB89,Submitted,Fri Dec 07 18:46:30 PST 2018,Fri Dec 07 19:10:14 PST 2018,Wed Dec 12 19:10:14 PST 2018,,,,1424,0% (0/0),0% (0/0),0% (0/0),42693590,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3PPTZCWALQLSLG575K254GQF9CWQZB,A3T9LVCYQIS4UT,Submitted,Fri Dec 07 20:10:14 PST 2018,Fri Dec 07 20:24:09 PST 2018,Wed Dec 12 20:24:09 PST 2018,,,,835,0% (0/0),0% (0/0),0% (0/0),67385964,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3RSDURM96AN3JN5X075MWSSZKFVYE7,A12DXZ6C49R56L,Submitted,Fri Dec 07 18:46:27 PST 2018,Fri Dec 07 19:01:05 PST 2018,Wed Dec 12 19:01:05 PST 2018,,,,878,0% (0/0),0% (0/0),0% (0/0),8398293,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3S96KQ6I9M52AVS3U673ITIZ51DDT5,A37E36IPU0BJX5,Submitted,Fri Dec 07 18:48:11 PST 2018,Fri Dec 07 19:18:08 PST 2018,Wed Dec 12 19:18:08 PST 2018,,,,1797,0% (0/0),0% (0/0),0% (0/0),59528193,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3UJ1CZ6IZHQ6RI0VQ0KUACYLQ115S0,A8K9LSIWIWYN7,Submitted,Fri Dec 07 18:45:56 PST 2018,Fri Dec 07 19:08:24 PST 2018,Wed Dec 12 19:08:24 PST 2018,,,,1348,0% (0/0),0% (0/0),0% (0/0),86147214,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3VSOLARPKBAL8OHS3BWAEKVBKHL39X,A2JHF7CU91EVXW,Submitted,Fri Dec 07 18:45:29 PST 2018,Fri Dec 07 18:55:51 PST 2018,Wed Dec 12 18:55:51 PST 2018,,,,622,0% (0/0),0% (0/0),0% (0/0),37853267,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3WQQ9FUS6AVQXE2VDC52W7YCO3G8B4,AK77EA1UZ8KJG,Submitted,Fri Dec 07 18:46:38 PST 2018,Fri Dec 07 19:01:34 PST 2018,Wed Dec 12 19:01:34 PST 2018,,,,896,0% (0/0),0% (0/0),0% (0/0),56714446,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3WSELTNVR334COPRAWG1SSATKYGAT0,A3FR652CP7WIQB,Submitted,Fri Dec 07 18:46:42 PST 2018,Fri Dec 07 18:56:48 PST 2018,Wed Dec 12 18:56:48 PST 2018,,,,606,0% (0/0),0% (0/0),0% (0/0),57174187,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3X87C8JFV6CVK4JTAS8X8NTCMXNQSX,A2WWYVKGZZXBOB,Submitted,Fri Dec 07 18:45:02 PST 2018,Fri Dec 07 18:58:03 PST 2018,Wed Dec 12 18:58:03 PST 2018,,,,781,0% (0/0),0% (0/0),0% (0/0),6163741,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3Y54SXRO1LMORX3PG1XSSTMNR17TUU,A3BFMY5OX2WMUW,Submitted,Fri Dec 07 18:49:27 PST 2018,Fri Dec 07 19:09:58 PST 2018,Wed Dec 12 19:09:58 PST 2018,,,,1231,0% (0/0),0% (0/0),0% (0/0),20022392,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3Z2R0DQ0JHFDI2CQ7MYRNORU501E27,AZTYIBLLB60V8,Submitted,Fri Dec 07 18:49:24 PST 2018,Fri Dec 07 19:10:42 PST 2018,Wed Dec 12 19:10:42 PST 2018,,,,1278,0% (0/0),0% (0/0),0% (0/0),58522043,,
311HQEI8RSHFSE3ZJJOYG5DV0CL7Z8,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 18:45:01 PST 2018,30,BatchId:3464192;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 18:45:01 PST 2018,,,3ZQIG0FLQEHGWTWJGWC8BZV592YVWB,A2EMP4ON7VR1CV,Submitted,Fri Dec 07 18:46:26 PST 2018,Fri Dec 07 19:04:06 PST 2018,Wed Dec 12 19:04:06 PST 2018,,,,1060,0% (0/0),0% (0/0),0% (0/0),5652700,,
